cat	title
3	信息学部2位优秀青年教师在第五届“中美工程前沿研讨会（CAFOE）”崭露头角
3	浙大梦 教育梦，西溪起航——教育学院顺利举办2017年优秀大学生夏令营
3	打破谐振系统“时间带宽极限”的百年魔咒，光电学院合作完成的研究成果在《SCIENCE》发表
3	浙江大学（长兴）农业科技园荣获 “两美浙江绿色发展示范单位”荣誉
3	医学院聘任优秀校友担任“校友导师” 推动校友发挥育人功能
3	中国速度、奔跑青春――浙大学子谢震业获第五届浙江省“十佳大学生”荣誉称号
3	光明日报：郁建兴教授――让人民群众有更多改革获得感
3	浙大出版社《中国“金钉子”――中国全球年代地层单位界线层型剖面和点位研究》获中华优秀出版物（图书）正式奖
3	六位教师受聘广西忻城县产业首席专家
3	林晓博士在Science Advances上发表科研成果
3	浙大出版社《中国“金钉子”——中国全球年代地层单位界线层型剖面和点位研究》获中华优秀出版物（图书）正式奖
3	科学携手艺术 笔墨书写古籍 --知名院士学者书法展、“四库全书”主题书法展、“昌明书学｜连古通今”学术研讨会圆满举办
3	徐海圣副教授荣获“全国科普工作先进工作者”称号
3	郑斌博士在Light: Science & Applications发表科研成果
3	附属第一医院李兰娟院士喜获2016年度“谈家桢生命科学奖”
3	周伟军教授油菜育种研究获“全国商业科技进步奖一等奖”
3	公管学子在首届全国大学生城市管理竞赛中喜获佳绩
3	1977级校友童建中博士当选IEEE Fellow
3	许高渝教授荣获“中国俄语教育杰出贡献奖”
3	附属邵逸夫医院院长蔡秀军获“2016年优秀医院院长”称号
3	博士生袁传明荣获中国高教学会优秀博士学位论文奖
3	建筑学系获评全国高校建筑设计优秀教案和优秀作业
3	多伦多大学人文地理学系主任Andre Sorensen教授受聘建筑工程学院兼任教授
3	建工学子荣获第十届全国大学生结构设计竞赛一等奖
3	附属邵逸夫医院董事会主席Richard H. Hart博士荣获2016年度“中国政府友谊奖”
3	浙大茶艺队荣获“杭州市钱江新城管委会服务保障G20杭州峰会先进单位”称号
3	信通系余官定老师荣获IEEE通信学会亚太地区杰出青年研究员奖
3	舟山校区校园设计获“钱江杯”勘察设计一等奖
3	赵毅教授课题组三篇论文入选2016 IEEE国际电子器件会议
3	附属儿童医院舒强教授入选中华医学会小儿外科学分会常委
3	农学院教师英兰获第三届全国高校青年教师教学竞赛一等奖
3	14级求是物理科学班代表队荣获第七届中国大学生物理学术竞赛特等奖
3	华晨教授荣获“杭州市钱江特聘专家”称号
3	“即使将我化成碎片，我也片片忠诚”――记公安部一等功获得者、能源学院2013届校友干勇
3	海洋学院帆船队在中国大学生帆船赛创佳绩
3	生科院与古田山国家级自然保护区管理局共建的教学科研实习基地顺利揭牌
3	生研院2016年全国优秀大学生夏令营圆满举办
3	浙大深海序列采样器在国际上成功获得最深海水的序列保压样品
3	赵正言教授荣获第十届“中国医师奖”
3	筑梦教育，西溪启航——记教育学院2016年优秀大学生夏令营
3	马庆国教授牵头的核心技术项目荣获“全国商业科技进步奖一等奖”
3	外籍教师英兰荣获省高校青年教师教学技能竞赛工科组第一名
3	卓成研究员获IEEE/ACM Design Automation Conference (DAC 2016)国际学术会议最佳论文提名奖
3	Cryoboat课题组办起微型“国际学术会议”
3	浙大两位结构师入围杭州市优秀青年结构师培养计划
3	管院学子夺全球品牌策划中国区决赛桂冠，挺进新加坡全球总决赛
3	刘颖、吴欢获得第二届中华法学硕博英才奖
3	诺奖得主Bengt I. Samuelsson教授做客“浙大学术大师大讲堂暨医学院杏林论坛系列学术报告”
3	美国土木工程师学会浙江大学国际学生分会获得美国土木工程师学会正式批准加入
3	医学院公共平台作品连续三届荣获全国显微图像大赛奖项
3	信电学院与美国密歇根大学暑期科研交流取得丰硕成果
3	附属第二医院王建安院长获得“浙江省科学技术重大贡献奖”
3	浙大科技园江西分园荣获2016年第一批省级众创空间“江西众创”荣誉称号
3	附属儿童医院两项研究成果荣获全国首届妇幼健康科技奖二等奖
3	【中国科学报】全国政协委员段树民院士：尽快建立“中国人脑库”
3	李兰娟院士团队荣获2015年中华医学科技奖一等奖
3	附属第二医院张建民教授团队荣获2015年中华医学科技奖二等奖
3	医学院公共技术生化平台荣获浙江省高校实验室工作研究成果奖
3	建工学院工会荣获“全国模范职工小家”称号
3	校友总会荣获“全国先进社会组织”称号
3	罗马尼亚王博同学在汉语国际教&#8203;育硕士联盟第二届才艺大赛中斩获特等奖
3	阿里巴巴副总裁车品觉受聘浙江大学管理学院兼职教授
3	浙大湖州南太湖农业推广中心荣获第二届“三农科技服务金桥奖”
3	建工学院建筑学系教师获得2015人居经典建筑规划设计方案竞赛建筑金奖
3	德国绝经协会主席Alfred O. Mueck教授受聘浙大客座教授
3	王军梅、秦佳乐在2015国际妇产科超声年会发言并获最佳发言奖
3	附属第一医院荣获 “全国百家优秀爱婴医院”称号
3	附属妇产科医院荣获全国优秀爱婴医院称号
3	建筑系《建筑摄影》课程作业走出校园斩获佳绩
3	附属第二医院脑重症医学科胡颖红主任荣获“全国医德标兵”荣誉称号
3	附属一院荣获国家首批住院医师规范化培训示范基地称号
3	生科院陈欣教授荣获联合国FAO-GEF-GIAHS项目保护与发展贡献奖
3	附属儿童医院舒强教授荣获第七届“国家卫生计生突出贡献中青年专家”称号
3	信电学院章献民教授获“浙江省第四届师德先进个人”荣誉称号
3	医学院2015年国家自然科学基金申请喜获丰收
3	香格里拉地貌成因之谜破解--记地科学院年轻教师杨蓉博士nature论文发表
3	2015浙医二院国家自然科学基金获资助项目数再创新高，继续名列浙江省医院榜首！
3	2015年优秀大学生生物医学研究进展夏令营顺利举办
3	海洋学院第三届优秀大学生暑期夏令营成功举办
3	生工食品学院陈启和教授当选科学中国人2014年度人物
3	教育学院顺利举办2015年优秀大学生夏令营
3	“第十届全国周培源大学生力学竞赛”我校获得优异成绩
3	远征吧，青年科研工作者——祝福生命科学研究院2015届毕业生
3	信电学院直博生彭希亮荣获第八届国际光子与光电子学术大会最佳学生论文奖
3	“浙里”遇见优秀的你-----生物医学专业宣讲第六站
3	方盛国教授科研团队“朱鹮异地保护暨浙江种群重建项目”获得重大突破
3	我校辅导员在第四届全国高校辅导员职业能力大赛决赛中获佳绩
3	科研海洋，快乐倘佯 ——记生命科学研究院“实验室开放日”活动
3	传承科研精神，共创学术辉煌——记“鼎阳杯”第4届电气工程学院大学生科研训练项目成果展示交流会
3	浙大科技园江西分园荣获“2014年度优秀省级服务外包示范园区”
3	贺晶获评“百姓身边的优秀妇幼人”称号
3	管理学院再获第五届全国“百篇优秀管理案例”评选&quot;最佳组织奖&quot;
3	我校三位省政府参事的建议获评2014年度优秀建议
3	浙医儿院孙眉月、俞惠民两位教授荣获中国新生儿科医师奖
3	中国西部发展研究院周丽萍老师荣获浙江省巾帼建功标兵荣誉称号
3	农学院叶明儿副教授获评第十一批浙江省优秀科技特派员
3	生研院博士研究生郭蕊同学荣获2015年度普通生理学会Cranefield 研究生奖
3	农学院王岳飞教授荣获2014年度宝钢优秀教师奖
3	农学院9位教授入选农业与生物科学领域2014年中国高被引学者榜单
3	农学院荣获“2014年度湖州市美丽乡村建设先进集体”称号
3	农学院退休教师邹先定教授荣获浙江省离退休干部先进个人称号
3	建筑学系师生在“第三届海峡两岸建筑院校学术交流工作坊”中获得佳绩
3	建筑设计院1项目获中国建筑学会优秀建筑电气设计奖
3	控制系贺诗波博士论文获得2014年CAA（中国自动化学会）优秀博士学位论文奖
3	海洋学子在中国大学生船舶与海洋工程设计大赛获佳绩
3	建筑设计院两个项目获得2014年中国建筑学会优秀给水排水设计奖
3	浙大出版社4项目获2013年度引进、输出版优秀图书奖
3	建筑设计院获得紫金港校区西区文科类组团二设计权
3	建筑设计院获得浙江大学紫金港校区西区理工农组团三项目设计权
3	“科学中国人2013年度人物”获奖名单揭晓   附属一院李兰娟院士榜上有名
3	建筑设计研究院副总设计师荣获“2013年度省重点建设立功竞赛先进个人”
3	浙大两种期刊荣获中国科技论文在线优秀期刊奖
3	建筑设计研究院17个项目获2013年全国优秀工程勘察设计行业奖
3	建筑设计研究院高工荣获首届“杭州市勘察设计行业协会优秀协会工作者”称号
3	蔡秀军教授荣获第十四届“吴杨奖”
3	《浙江大学学报（人文社会科学版）》在国家社科基金资助学术期刊2013年度考核中考核成绩优秀
3	建筑设计研究院荣获“2013年首届杭州市建设工程勘察设计行业创意优秀单位”称号
3	新农村发展研究院两位教师荣获“2012年度浙江省农业科技成果转化推广奖”
3	平衡建筑创佳绩，锦上添花贺院庆—建筑设计研究院连获六项设计权
3	邵逸夫医院选手荣获全国静脉麻醉模拟操作大赛总冠军
3	建筑设计研究院13项工程喜获2013年度浙江省建设工程钱江杯奖（优秀勘察设计）
3	附属一院“终末期肾病一体化治疗体系”项目获浙江省科技进步一等奖
3	邵逸夫医院放射科急救团队获“拜耳”杯中国护士（放射学）急救技能大赛（南一区）二等奖
3	附属一院李兰娟院士为通讯作者在《新英格兰医学杂志》发表人感染H7N9禽流感病毒相关论文
